Unnamed: 0,SubjectID,HasOutput,HasHTML,NoErrorsToReport,HasDwiDir,HasFmapDir,HasAnatDir,ProducedPreprocessedDWIs,ProducedPreprocesedANATs,RanT1wSpatialNormalization,AllFmapsHaveIntendedFors,NoMissingDwiPhaseEncodingDirection,NoMissingFmapPhaseEncodingDirection,RuntimeErrorDescription,OSErrorDescription,CommandErrorDescription,HadScratchSpace,HadRAMSpace,HadDiskSpace,FinishedSuccessfully,HasErrorFile,ValueError,ConnectionOpenFailError,Broken Pipe,ProducedPreprocessedANATs
0,sub-20362,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-20386,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-20387,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-20461,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-20589,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-20649,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-20699,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-20809,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-20888,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-20940,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-20941,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-20949,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-20963,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-20974,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-20981,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-21016,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-21056,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-21059,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-21085,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-80557,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-80688,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-81725,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-81760,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-82051,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-82051' failed with exitcode 1 under /scratch/grmpy/SGE_2523535/job-2523535-sub-82051/ds
",True,True,True,False,True,False,False,False,False
0,sub-82063,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-82063' failed with exitcode 1 under /scratch/grmpy/SGE_2523536/job-2523536-sub-82063/ds
",True,True,True,False,True,False,False,False,False
0,sub-82492,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-82492' failed with exitcode 1 under /scratch/grmpy/SGE_2523537/job-2523537-sub-82492/ds
",True,True,True,False,True,False,False,False,False
0,sub-82790,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-82790' failed with exitcode 1 under /scratch/grmpy/SGE_2523538/job-2523538-sub-82790/ds
",True,True,True,False,True,False,False,False,False
0,sub-83010,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-83010' failed with exitcode 1 under /scratch/grmpy/SGE_2523539/job-2523539-sub-83010/ds
",True,True,True,False,True,False,False,False,False
0,sub-83372,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-83454,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-83835,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-83999,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-83999' failed with exitcode 1 under /scratch/grmpy/SGE_2523543/job-2523543-sub-83999/ds
",True,True,True,False,True,False,False,False,False
0,sub-84103,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-84103' failed with exitcode 1 under /scratch/grmpy/SGE_2523544/job-2523544-sub-84103/ds
",True,True,True,False,True,False,False,False,False
0,sub-84354,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-84688,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-84761,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-84973,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-84973' failed with exitcode 1 under /scratch/grmpy/SGE_2523548/job-2523548-sub-84973/ds
",True,True,True,False,True,False,False,False,False
0,sub-85083,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-85173,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-85173' failed with exitcode 1 under /scratch/grmpy/SGE_2523550/job-2523550-sub-85173/ds
",True,True,True,False,True,False,False,False,False
0,sub-85369,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-85743,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-85853,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-85853' failed with exitcode 1 under /scratch/grmpy/SGE_2523553/job-2523553-sub-85853/ds
",True,True,True,False,True,False,False,False,False
0,sub-86287,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-86287' failed with exitcode 1 under /scratch/grmpy/SGE_2523554/job-2523554-sub-86287/ds
",True,True,True,False,True,False,False,False,False
0,sub-86350,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-86350' failed with exitcode 1 under /scratch/grmpy/SGE_2523555/job-2523555-sub-86350/ds
",True,True,True,False,True,False,False,False,False
0,sub-86444,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-86444' failed with exitcode 1 under /scratch/grmpy/SGE_2523556/job-2523556-sub-86444/ds
",True,True,True,False,True,False,False,False,False
0,sub-86486,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-86722,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-86924,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-86924' failed with exitcode 1 under /scratch/grmpy/SGE_2523559/job-2523559-sub-86924/ds
",True,True,True,False,True,False,False,False,False
0,sub-86972,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-87135,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-87135' failed with exitcode 1 under /scratch/grmpy/SGE_2523561/job-2523561-sub-87135/ds
",True,True,True,False,True,False,False,False,False
0,sub-87346,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-87445,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-87457,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-87457' failed with exitcode 1 under /scratch/grmpy/SGE_2523564/job-2523564-sub-87457/ds
",True,True,True,False,True,False,False,False,False
0,sub-87538,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-87538' failed with exitcode 1 under /scratch/grmpy/SGE_2523565/job-2523565-sub-87538/ds
",True,True,True,False,True,False,False,False,False
0,sub-87563,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-87601,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-87646,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-87804,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-87804' failed with exitcode 1 under /scratch/grmpy/SGE_2523569/job-2523569-sub-87804/ds
",True,True,True,False,True,False,False,False,False
0,sub-87990,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-87990' failed with exitcode 1 under /scratch/grmpy/SGE_2523570/job-2523570-sub-87990/ds
",True,True,True,False,True,False,False,False,False
0,sub-88209,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-88209' failed with exitcode 1 under /scratch/grmpy/SGE_2523571/job-2523571-sub-88209/ds
",True,True,True,False,True,False,False,False,False
0,sub-88402,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-88589,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-88608,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-88760,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-88770,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-88773,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-88773' failed with exitcode 1 under /scratch/grmpy/SGE_2523577/job-2523577-sub-88773/ds
",True,True,True,False,True,False,False,False,False
0,sub-89279,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-89377,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-90021,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-90060,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-90077,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-90262,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-90281,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-90683,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-91717,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-91919,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-91962,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-92089,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-92182,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-92193,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-92211,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,False,True,False,False,False,False
0,sub-92554,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-92927,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-93051,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-93169,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-93169' failed with exitcode 1 under /scratch/grmpy/SGE_2523596/job-2523596-sub-93169/ds
",True,True,True,False,True,False,False,False,False
0,sub-93274,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-93278,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-93292,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-93406,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-93517,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-93549,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-93723,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-93734,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-93734' failed with exitcode 1 under /scratch/grmpy/SGE_2523604/job-2523604-sub-93734/ds
",True,True,True,False,True,False,False,False,False
0,sub-93787,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-93856,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-93856' failed with exitcode 1 under /scratch/grmpy/SGE_2523606/job-2523606-sub-93856/ds
",True,True,True,False,True,False,False,False,False
0,sub-94276,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-94492,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-94848,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-95015,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-95057,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-95116,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-95257,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-95460,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-96659,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-97092,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-97271,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-97485,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-97994,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-98314,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-98394,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-98394' failed with exitcode 1 under /scratch/grmpy/SGE_2523621/job-2523621-sub-98394/ds
",True,True,True,False,True,False,False,False,False
0,sub-98422,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-98535,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-98567,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-98831,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-98831' failed with exitcode 1 under /scratch/grmpy/SGE_2523625/job-2523625-sub-98831/ds
",True,True,True,False,True,False,False,False,False
0,sub-98871,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-99352,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-99604,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-99949,True,True,True,,,,True,True,True,,,,No Runtime Error,No OS Error,No Command Error,True,True,True,True,True,False,False,False,
0,sub-99964,False,False,False,,,,False,False,False,,,,No Runtime Error,No OS Error,"CommandError: 'bash ./code/qsiprep_zip.sh sub-99964' failed with exitcode 1 under /scratch/grmpy/SGE_2523630/job-2523630-sub-99964/ds
",True,True,True,False,True,False,False,False,False
